"","zipcode","total_support"
"1275","04414",40285.29
"1276","04415",300
"1277","04416",105315.5
"1278","04417",3897.48
"1279","04418",23063.26
"1280","04419",42136.99
"1281","04421",1037.69
"1282","04422",7318.74
"1283","04424",17076.88
"1284","04426",89177.25
"1285","04427",62409.64
"1286","04428",36410.66
"1287","04429",60925.08
"1288","04430",13529.5
"1289","04431",837.8
"1290","04434",12510.77
"1291","04435",5850.15
"1292","04438",8953.83
"1293","04441",4969.97
"1294","04442",850
"1295","04443",15388.21
"1296","04444",64446.68
"1297","04448",31299.16
"1298","04449",10459.97
"1299","04450",34358.58
"1300","04451",1260
"1301","04453",12726.29
"1302","04454",910
"1303","04455",6188.96
"1304","04456",41484.14
"1305","04457",144094.53
"1306","04459",8132.95
"1307","04460",24674.1
"1308","04461",49038.95
"1309","04462",46020.47
"1310","04463",113194.03
"1311","04464",5495.51
"1312","04468",286383.58
"1313","04471",8758.98
"1314","04472",18866.31
"1315","04473",126835.59
"1316","04474",37505.3
"1317","04475",10567.36
"1318","04476",6863.27
"1319","04478",430
"1320","04479",9033.19
"1321","04481",3399.99
"1322","04485",1210
"1323","04487",9260.96
"1324","04488",6514.49
"1325","04489",1260
"1326","04490",499.39
"1327","04491",472.43
"1328","04492",840
"1329","04493",32587.07
"1330","04495",2559.98
"1331","04496",40078.79
"1332","04497",2678.69
"1333","04530",102976.72
"1334","04535",3433.91
"1335","04537",21858.73
"1336","04538",35893.04
"1337","04539",7734.75
"1338","04541",150
"1339","04543",39260.48
"1340","04544",2423.83
"1341","04547",11874.39
"1342","04548",2637.17
"1343","04551",2440
"1344","04553",12903.38
"1345","04554",3089.91
"1346","04555",10234.57
"1347","04556",10888.05
"1348","04558",3069.94
"1349","04562",9827.61
"1350","04563",17251.82
"1351","04564",2610
"1352","04565",719.8
"1353","04568",2189.92
"1354","04571",1840
"1355","04572",97533.88
"1356","04573",1429.89
"1357","04574",7085.78
"1358","04575",270
"1359","04576",2130
"1360","04578",63696.13
"1361","04579",6943.68
"1362","04605",214387.09
"1363","04606",28920.15
"1364","04607",7405.4
"1365","04609",37406.02
"1366","04611",3547.95
"1367","04612",3457.88
"1368","04613",3169.85
"1369","04614",24458
"1370","04616",3274.02
"1371","04617",2485.58
"1372","04619",76698.39
"1373","04622",38997.36
"1374","04623",14226.07
"1375","04624",2989.78
"1376","04626",4097.13
"1377","04627",17995.47
"1378","04628",12001.88
"1379","04630",23629.44
"1380","04631",44241.15
"1381","04634",39143.62
"1382","04640",51390.99
"1383","04642",583.65
"1384","04643",17639.74
"1385","04644",90
"1386","04648",3532.76
"1387","04649",23073.21
"1388","04650",2944.33
"1389","04652",40485.06
"1390","04653",6904.62
"1391","04654",96444.55
"1392","04655",14035.95
"1393","04657",249.99
"1394","04658",31679.26
"1395","04660",5588.71
"1396","04662",2250
"1397","04664",18009.53
"1398","04666",17004.98
"1399","04667",48083.96
"1400","04668",33131.16
"1401","04669",1226.52
"1402","04671",2896.07
"1403","04672",90
"1404","04673",824.93
"1405","04674",2529.93
"1406","04675",240
"1407","04676",5514.45
"1408","04677",3429.69
"1409","04679",20631.54
"1410","04680",8061.21
"1411","04681",13046.14
"1412","04683",30
"1413","04684",12459.17
"1414","04685",359
"1415","04686",640
"1416","04691",5849.99
"1417","04693",5082.45
"1418","04694",37401.7
"1419","04730",231646.67
"1420","04732",31481.65
"1421","04733",489.99
"1422","04734",6502.85
"1423","04735",6607.06
"1424","04736",304223.33
"1425","04739",16896.15
"1426","04740",27442.61
"1427","04742",107196.4
"1428","04743",94442.76
"1429","04744",120
"1430","04745",13884.29
"1431","04746",14401.74
"1432","04747",22294.9
"1433","04750",74761.23
"1434","04756",101110.77
"1435","04757",29524.22
"1436","04758",28589.42
"1437","04760",13901.6
"1438","04761",3074.98
"1439","04762",13461.08
"1440","04763",17268.88
"1441","04765",21746.24
"1442","04766",3167.96
"1443","04768",4718.14
"1444","04769",296986.13
"1445","04772",15560.22
"1446","04773",9210.85
"1447","04774",28746.68
"1448","04776",5753.99
"1449","04777",4259.99
"1450","04779",3057.86
"1451","04780",9190.56
"1452","04781",11296.37
"1453","04783",2518.57
"1454","04785",103416.46
"1455","04786",50914.66
"1456","04787",10298.03
"1457","04841",188599.7
"1458","04843",53259.49
"1459","04847",3889.99
"1460","04848",920
"1461","04849",16862.81
"1462","04852",288.68
"1463","04853",1589.95
"1464","04854",13467.66
"1465","04855",730
"1466","04856",25361.05
"1467","04858",13653.89
"1468","04859",4983.7
"1469","04860",17631.12
"1470","04861",62505.56
"1471","04862",25977.15
"1472","04863",9812.58
"1473","04864",56904.13
"1474","04865",255
"1475","04901",874310.15
"1476","04910",33444.36
"1477","04911",29020.06
"1478","04912",7038.44
"1479","04915",205108.75
"1480","04917",26343.1
"1481","04920",11447.72
"1482","04921",14779.98
"1483","04922",29661.77
"1484","04923",2862.98
"1485","04924",53158.47
"1486","04925",54.66
"1487","04927",81016.94
"1488","04928",41469.27
"1489","04929",26872.4
"1490","04930",142162.78
"1491","04932",12369.96
"1492","04936",1604.89
"1493","04937",173572.62
"1494","04938",83091.13
"1495","04939",10281.42
"1496","04940",180
"1497","04941",9969.97
"1498","04942",8852
"1499","04943",55029.32
"1500","04944",1300
"1501","04945",2737.76
"1502","04947",18213.66
"1503","04949",7646.98
"1504","04950",67879.71
"1505","04951",4468.69
"1506","04952",9517.63
"1507","04953",99307.28
"1508","04955",10203.1
"1509","04956",6545.95
"1510","04957",68713.54
"1511","04958",35576.7
"1512","04961",7974.83
"1513","04963",154491.9
"1514","04964",253.55
"1515","04965",47229.73
"1516","04966",22600.06
"1517","04967",126110.68
"1518","04969",13903.99
"1519","04970",5226.04
"1520","04971",41803.08
"1521","04973",5439.96
"1522","04974",75177.68
"1523","04975",930
"1524","04976",175056.97
"1525","04978",8402.5
"1526","04979",13151
"1527","04981",23085.45
"1528","04982",9187.18
"1529","04983",19616.12
"1530","04984",3096.36
"1531","04985",566.59
"1532","04986",13405.29
"1533","04987",9462.96
"1534","04988",44657.49
"1535","04989",77042.38
"1536","04992",985.9
"1537","05001",138538.94
"1538","05030",1199.45
"1539","05031",709.88
"1540","05032",12002.44
"1541","05033",42771.07
"1542","05034",1503.08
"1543","05035",3629.64
"1544","05036",928.45
"1545","05037",2104.91
"1546","05038",8229.19
"1547","05039",7139.97
"1548","05040",1009.98
"1549","05041",1759.99
"1550","05042",7449.76
"1551","05043",1457.2
"1552","05045",4062.29
"1553","05046",17752.61
"1554","05047",3498.98
"1555","05048",13307.48
"1556","05049",270
"1557","05050",990.91
"1558","05051",10973.94
"1559","05052",4028.37
"1560","05053",660
"1561","05054",240
"1562","05055",6839.99
"1563","05056",1260
"1564","05058",691.34
"1565","05059",3129.1
"1566","05060",36005.35
"1567","05061",6787.6
"1568","05062",2757.45
"1569","05065",5694.03
"1570","05068",22517.44
"1571","05069",7647.92
"1572","05070",450
"1573","05071",120
"1574","05072",1102.94
"1575","05074",330
"1576","05075",1629
"1577","05076",1074.24
"1578","05077",6066.78
"1579","05079",3076.61
"1580","05081",18861.33
"1581","05083",2316.99
"1582","05084",779.3
"1583","05085",300
"1584","05086",4224.29
"1585","05088",3969.35
"1586","05089",49549.22
"1587","05091",8086.72
"1588","05101",75457.72
"1589","05142",3659.55
"1590","05143",38440.28
"1591","05146",4119.56
"1592","05148",4316.4
"1593","05149",15598.16
"1594","05150",11499.46
"1595","05151",8285.58
"1596","05152",520
"1597","05153",7686.91
"1598","05154",5349.5
"1599","05155",4378.81
"1600","05156",141858.51
"1601","05158",10007.62
"1602","05161",3019.4
"1603","05201",273200.21
"1604","05250",21622.63
"1605","05251",2578.72
"1606","05252",3529.98
"1607","05253",2079.09
"1608","05254",1250
"1609","05255",23288.9
"1610","05257",18359.32
"1611","05260",1889.45
"1612","05261",38241.03
"1613","05262",19591.18
"1614","05301",242304.85
"1615","05340",2492.38
"1616","05341",2847.97
"1617","05342",1483.96
"1618","05343",7125.98
"1619","05344",1687.63
"1620","05345",8793.51
"1621","05346",36493.35
"1622","05350",2842.72
"1623","05351",1468.41
"1624","05352",1150
"1625","05353",5609.63
"1626","05354",13490.07
"1627","05355",2764.42
"1628","05356",4299.54
"1629","05358",2447.52
"1630","05359",2296.88
"1631","05360",782.46
"1632","05361",4305.95
"1633","05362",2318.05
"1634","05363",6798.09
"1635","05401",363044.08
"1636","05402",600
"1637","05403",144832.03
"1638","05404",143078.56
"1639","05405",219.98
"1640","05408",92757.54
"1641","05440",22382.95
"1642","05441",1108.5
"1643","05442",1571.25
"1644","05443",52552.35
"1645","05444",2323.57
"1646","05445",13912.29
"1647","05446",123985.35
"1648","05447",2209.69
"1649","05448",4288.04
"1650","05450",38464.3
"1651","05452",137734.88
"1652","05453",150
"1653","05454",16193.29
"1654","05455",2792.8
"1655","05456",3111.22
"1656","05457",13384.3
"1657","05458",20078.39
"1658","05459",18224.6
"1659","05461",29246.23
"1660","05462",11676.22
"1661","05463",2479.99
"1662","05464",8074.21
"1663","05465",20273.55
"1664","05468",99794.36
"1665","05469",2831.98
"1666","05470",930
"1667","05471",3746.88
"1668","05472",8988.56
"1669","05473",6465.1
"1670","05474",2748.43
"1671","05476",47181.14
"1672","05477",26134.28
"1673","05478",187455.34
"1674","05481",420
"1675","05482",32840.95
"1676","05483",11941.43
"1677","05485",449.5
"1678","05486",7552.58
"1679","05487",12876
"1680","05488",81960.89
"1681","05489",5859.54
"1682","05491",43306.3
"1683","05492",1687.97
"1684","05494",5021.93
"1685","05495",44245.55
"1686","05602",103691.88
"1687","05641",450902.87
"1688","05647",6882.24
"1689","05648",2409.73
"1690","05649",13105.99
"1691","05650",3267.4
"1692","05651",7154.91
"1693","05652",3053.02
"1694","05653",1696.46
"1695","05654",26155.91
"1696","05655",15144.5
"1697","05656",26282.6
"1698","05657",83.01
"1699","05658",5929.18
"1700","05660",8665.01
"1701","05661",48365.13
"1702","05663",13764.24
"1703","05664",30
"1704","05665",109.45
"1705","05666",150
"1706","05667",25037.88
"1707","05669",2607.97
"1708","05670",3369.89
"1709","05671",90
"1710","05672",8834.46
"1711","05673",12621.8
"1712","05674",10660.39
"1713","05675",8264.83
"1714","05676",28405
"1715","05677",11652.39
"1716","05678",2860
"1717","05679",35615.14
"1718","05680",7666.61
"1719","05681",3007.09
"1720","05682",2920.9
"1721","05701",393745.48
"1722","05702",819.99
"1723","05730",2889.09
"1724","05731",150
"1725","05732",7759.13
"1726","05733",55827.55
"1727","05734",9676.2
"1728","05735",23538.93
"1729","05736",10277.47
"1730","05737",3839.59
"1731","05738",5653.54
"1732","05739",17688.39
"1733","05740",630
"1734","05742",5380
"1735","05743",46485.78
"1736","05744",5278.47
"1737","05747",1130
"1738","05748",1693.51
"1739","05751",7039.41
"1740","05753",61823.38
"1741","05757",5503.55
"1742","05758",6774.1
"1743","05759",16048.79
"1744","05760",3882.99
"1745","05761",4869.3
"1746","05762",240
"1747","05763",17352.31
"1748","05764",29661.19
"1749","05765",17917.11
"1750","05766",634.96
"1751","05767",3689.99
"1752","05768",325.68
"1753","05769",4239.57
"1754","05770",2422.5
"1755","05772",1161.86
"1756","05773",12988.08
"1757","05774",10648.49
"1758","05775",5230.25
"1759","05776",1089.55
"1760","05777",38497.19
"1761","05778",4308.7
"1762","05819",214288.89
"1763","05820",1398.92
"1764","05821",3969.47
"1765","05822",21457
"1766","05823",1059.7
"1767","05824",11785.21
"1768","05825",1349.1
"1769","05826",1503.78
"1770","05827",2728.03
"1771","05828",13866.49
"1772","05829",21881.69
"1773","05830",8861.31
"1774","05832",4407.08
"1775","05833",2166.95
"1776","05836",5519.49
"1777","05837",2179.99
"1778","05838",330
"1779","05839",5312.43
"1780","05840",47
"1781","05841",1576.7
"1782","05842",2796.52
"1783","05843",23520.38
"1784","05845",7785.3
"1785","05846",13100.67
"1786","05847",4531.6
"1787","05849",1000
"1788","05850",5876.67
"1789","05851",97252.72
"1790","05853",2653.66
"1791","05855",86489.97
"1792","05857",9413.45
"1793","05858",3489.94
"1794","05859",21944.44
"1795","05860",22529.3
"1796","05861",949.54
"1797","05862",1540
"1798","05863",310
"1799","05866",7161.88
"1800","05867",4448.37
"1801","05868",1329.29
"1802","05871",12451.22
"1803","05872",7547.38
"1804","05873",3700
"1805","05874",2785.16
"1806","05875",3893.01
"1807","05902",384.22
"1808","05903",1145.63
"1809","05904",2493.65
"1810","05905",2584.95
"1811","05906",5102.68
"1812","05907",1527.13
"1813","06001",44783.3
"1814","06002",308780.14
"1815","06006",120
"1816","06010",1181884.83
"1817","06011",60
"1818","06013",25703.63
"1819","06016",70982.96
"1820","06018",20215.91
"1821","06019",42948.24
"1822","06021",11577.7
"1823","06022",120
"1824","06023",6135.89
"1825","06024",2054.37
"1826","06025",210
"1827","06026",22799.04
"1828","06027",5209.59
"1829","06029",73406.11
"1830","06031",7038.94
"1831","06032",85301.65
"1832","06033",158962.26
"1833","06035",33744.34
"1834","06037",92718.93
"1835","06039",6139.9
"1836","06040",803902.59
"1837","06042",352215.65
"1838","06043",19209.73
"1839","06045",1140
"1840","06050",2649.98
"1841","06051",1426554.41
"1842","06052",173164.41
"1843","06053",831978.25
"1844","06057",35891.72
"1845","06058",9189.77
"1846","06059",30
"1847","06060",3209.89
"1848","06061",210
"1849","06062",192738.92
"1850","06063",14980.87
"1851","06064",30
"1852","06065",4609.24
"1853","06066",505773.3
"1854","06067",151345.42
"1855","06068",2819.93
"1856","06069",18863.12
"1857","06070",45728
"1858","06071",53211.51
"1859","06072",1233
"1860","06073",11178.87
"1861","06074",139288.82
"1862","06075",519.99
"1863","06076",155655.21
"1864","06077",400
"1865","06078",53111.57
"1866","06081",10764.65
"1867","06082",515029.93
"1868","06083",130
"1869","06084",48915.49
"1870","06085",49109.78
"1871","06088",75529
"1872","06089",13797.48
"1873","06090",850
"1874","06091",450
"1875","06092",5168.54
"1876","06093",19791.19
"1877","06095",319621.13
"1878","06096",172297.45
"1879","06098",298090.72
"1880","06101",1520
"1881","06102",550
"1882","06103",53152.65
"1883","06104",560
"1884","06105",960389
"1885","06106",1937765.6
"1886","06107",36335.56
"1887","06108",721300.37
"1888","06109",311962.97
"1889","06110",177517.34
"1890","06111",272657.46
"1891","06112",1070350.56
"1892","06114",1139325.84
"1893","06115",250
"1894","06117",59560.66
"1895","06118",582821.54
"1896","06119",162806.87
"1897","06120",817684.27
"1898","06123",1049.99
"1899","06126",450
"1900","06129",120
"1901","06140",160
"1902","06141",600
"1903","06142",249.99
"1904","06143",680
"1905","06144",133
"1906","06150",890
"1907","06151",90
"1908","06153",30
"1909","06156",30
"1910","06226",1123631.51
"1911","06230",539.5
"1912","06231",12313
"1913","06232",17515.72
"1914","06233",490
"1915","06234",118340.95
"1916","06235",30280.44
"1917","06237",34786.25
"1918","06238",108825.33
"1919","06239",133000.17
"1920","06241",64437.45
"1921","06242",10364.9
"1922","06243",1029.99
"1923","06246",3170
"1924","06247",22466.62
"1925","06248",16368.93
"1926","06249",73052.69
"1927","06250",69845.21
"1928","06254",12360.36
"1929","06255",73906.45
"1930","06256",70586.83
"1931","06259",27673.6
"1932","06260",114817.08
"1933","06262",4723.92
"1934","06263",4632.2
"1935","06264",2009.98
"1936","06266",7388.52
"1937","06268",124072.87
"1938","06269",530
"1939","06277",29248.53
"1940","06278",59871.98
"1941","06279",89447.48
"1942","06280",53661.37
"1943","06281",41386.21
"1944","06282",6789.96
"1945","06320",1009101.03
"1946","06330",27672.35
"1947","06331",47429.54
"1948","06332",8920
"1949","06333",27837.36
"1950","06334",17802.17
"1951","06335",30036.09
"1952","06336",669.5
"1953","06338",20725
"1954","06339",45308.1
"1955","06340",374890.33
"1956","06349",0
"1957","06350",549.27
"1958","06351",159052.81
"1959","06353",6414.46
"1960","06354",75125.55
"1961","06355",44124.87
"1962","06357",75056.09
"1963","06359",17886.38
"1964","06360",977651.35
"1965","06365",34133.8
"1966","06370",40240.11
"1967","06371",30652.15
"1968","06372",790
"1969","06373",2429.98
"1970","06374",71725.78
"1971","06375",20556.22
"1972","06377",16750.62
"1973","06378",16101.1
"1974","06379",82524.66
"1975","06380",105011.42
"1976","06382",94446.4
"1977","06384",16332.04
"1978","06385",93446.13
