"","zipcode","zcta","state","totalHH","enrollments","eligible_adj","eligible_adj_perc","HHEoE_adj","total_support"
"38050","72219","72209","AR",11739,0,8982.09626234487,76.5150035126065,NA,NA
"38051","72221","72211","AR",10803,0,4147.31860580888,38.3904341924362,NA,NA
"38052","72222","72211","AR",10803,0,4147.31860580888,38.3904341924362,NA,NA
"38053","72225","72205","AR",10422,0,4481.27026721242,42.9981794973366,NA,NA
"38054","72231","72117","AR",5465,0,4535.42459068327,82.9903859228411,NA,220
"38055","72255","72205","AR",10422,0,4481.27026721242,42.9981794973366,NA,NA
"38056","72260","72210","AR",6197,0,2405.35453416336,38.8148222392023,NA,NA
"38057","72295","72202","AR",5219,0,2904.7777395056,55.6577455356505,NA,NA
"38058","72303","72301","AR",9796,0,7330.3893964841,74.8304348354849,NA,60
"38059","72310","72315","AR",7927,0,4442.15881137237,56.0383349485602,NA,53.22
"38060","72312","72374","AR",260,0,153.437249834061,59.0143268592542,NA,220
"38061","72313","72386","AR",616,0,404.653139268258,65.6904446864056,NA,1180
"38062","72316","72315","AR",7927,0,4442.15881137237,56.0383349485602,NA,351.5
"38063","72319","72315","AR",7927,0,4442.15881137237,56.0383349485602,NA,NA
"38064","72322","72322","AR",17,0,19.5557279200274,101,NA,430
"38065","72325","72325","AR",3,0,0,0,NA,150
"38066","72328","72328","AR",16,0,0,0,NA,980
"38067","72329","72329","AR",15.4893617021277,0,0,0,NA,NA
"38068","72336","72335","AR",5424,0,4524.89458334171,83.4235727017278,NA,1650
"38069","72338","72338","AR",14,0,21.0600146831064,101,NA,2049.99
"38070","72352","72355","AR",816,0,517.474646499185,63.4160106003904,NA,NA
"38071","72353","72353","AR",13,0,0,0,NA,280
"38072","72367","72367","AR",15.4893617021277,0,0,0,NA,1090
"38073","72369","72355","AR",816,0,517.474646499185,63.4160106003904,NA,180
"38074","72377","72377","AR",23,0,34.5985955508176,101,NA,110
"38075","72379","72379","AR",6,0,9.02572057847416,101,NA,1410
"38076","72387","72396","AR",4748,0,3118.38645986282,65.677895110843,NA,1710
"38077","72389","72389","AR",190,0,91.7614925478207,48.2955223935898,NA,90
"38078","72391","72370","AR",2829,0,2182.72009322767,77.1551818037352,NA,90
"38079","72402","72401","AR",16785,0,11074.5591497878,65.9789046755305,NA,NA
"38080","72403","72401","AR",16785,0,11074.5591497878,65.9789046755305,NA,150
"38081","72405","72401","AR",16785,0,11074.5591497878,65.9789046755305,NA,200190.47
"38082","72441","72441","AR",16,0,21.0600146831064,101,NA,NA
"38083","72445","72445","AR",17,0,9.02572057847416,53.0924739910245,NA,670
"38084","72451","72450","AR",15127,0,7754.59826367239,51.2632925475797,NA,NA
"38085","72465","72476","AR",2821,0,1988.66710079047,70.4951116905521,NA,NA
"38086","72467","72467","AR",41,0,61.6757572862401,101,NA,NA
"38087","72474","72450","AR",15127,0,7754.59826367239,51.2632925475797,NA,110
"38088","72475","72479","AR",506,0,258.737323249593,51.1338583497219,NA,NA
"38089","72503","72501","AR",9852,0,5827.60692016815,59.1515115729613,NA,130
"38090","72515","72515","AR",15.4893617021277,0,0,0,NA,520
"38091","72525","72529","AR",2002,0,1564.45823360219,78.1447669131962,NA,NA
"38092","72528","72528","AR",153,0,136.890095440191,89.4706506145042,NA,1996.99
"38093","72545","72543","AR",5329,0,2761.87049701309,51.8271814038862,NA,NA
"38094","72553","72553","AR",76,0,40.6157426031337,53.4417665830707,NA,1549.99
"38095","72575","72501","AR",9852,0,5827.60692016815,59.1515115729613,NA,240
"38096","72587","72587","AR",6,0,0,0,NA,2140
"38097","72602","72601","AR",12270,0,6558.69028702456,53.4530585739573,NA,30
"38098","72613","72632","AR",2070,0,1284.66089566949,62.0609128342748,NA,NA
"38099","72615","72601","AR",12270,0,6558.69028702456,53.4530585739573,NA,189.99
"38100","72636","72636","AR",5,0,3.00857352615805,60.1714705231611,NA,NA
"38101","72643","72644","AR",1028,0,869.477749059678,84.5795475738986,NA,NA
"38102","72654","72653","AR",13065,0,7899.00979292797,60.459317205725,NA,NA
"38103","72657","72680","AR",341,0,318.908793772754,93.5216404025671,NA,NA
"38104","72659","72658","AR",575,0,443.764595108313,77.1764513231849,NA,NA
"38105","72670","72670","AR",49,0,0,0,NA,240
"38106","72679","72679","AR",9,0,13.5385808677112,101,NA,1290
"38107","72702","72701","AR",17206,0,10409.6644005069,60.5001999332028,NA,609.99
"38108","72711","72756","AR",15360,0,7273.2264994871,47.3517350227025,NA,NA
"38109","72713","72712","AR",13964,0,4410.56878934771,31.5852820778266,NA,151267.65
"38110","72716","72712","AR",13964,0,4410.56878934771,31.5852820778266,NA,280
"38111","72728","72762","AR",14821,0,6217.21719180562,41.9487024614103,NA,2150
"38112","72733","72732","AR",2043,0,895.050624032021,43.8106032321107,NA,NA
"38113","72735","72727","AR",2541,0,1371.90952792807,53.9909298672992,NA,3389.95
"38114","72737","72701","AR",17206,0,10409.6644005069,60.5001999332028,NA,2758
"38115","72741","72703","AR",15642,0,9061.82346078806,57.9326394373358,NA,NA
"38116","72757","72756","AR",15360,0,7273.2264994871,47.3517350227025,NA,450
"38117","72765","72764","AR",19337,0,10150.9270772573,52.4948393093928,NA,90
"38118","72766","72762","AR",14821,0,6217.21719180562,41.9487024614103,NA,150
"38119","72770","72762","AR",14821,0,6217.21719180562,41.9487024614103,NA,NA
"38120","72811","72801","AR",6222,0,4508.34742894784,72.4581714713572,NA,NA
"38121","72812","72802","AR",8726,0,4600.10892149567,52.7172693272481,NA,NA
"38122","72820","72821","AR",675,0,543.047521471529,80.4514846624487,NA,0
"38123","72829","72834","AR",3593,0,1949.55564495042,54.2598286933042,NA,NA
"38124","72902","72901","AR",9046,0,6275.8843755657,69.3774527477968,NA,7790
"38125","72905","72923","AR",2048,0,1525.34677776213,74.4798231329167,NA,670
"38126","72906","72908","AR",5875,0,2549.76606341895,43.400273419897,NA,489.01
"38127","72913","72903","AR",11024,0,4777.61475953899,43.3383051482129,NA,90
"38128","72914","72904","AR",7848,0,6370.65444163968,81.1755153114129,NA,NA
"38129","72917","72903","AR",11024,0,4777.61475953899,43.3383051482129,NA,NA
"38130","72918","72908","AR",5875,0,2549.76606341895,43.400273419897,NA,NA
"38131","72919","72908","AR",5875,0,2549.76606341895,43.400273419897,NA,NA
"38132","72957","72956","AR",13296,0,7522.93810215822,56.5804610571466,NA,390
"38133","73001","73038","OK",642,0,362.76213687645,56.5050057439953,NA,735
"38134","73019","73019","OK",11.9148936170213,0,0,0,NA,90
"38135","73022","73036","OK",7107,0,4273.55226227446,60.1315922650128,NA,2640
"38136","73023","73018","OK",7782,0,4045.4866150399,51.9851788105873,NA,NA
"38137","73031","73010","OK",6640,0,1971.46680294037,29.6907651045236,NA,3017.25
"38138","73039","73030","OK",1566,0,840.322418334054,53.6604353980877,NA,NA
"38139","73070","73069","OK",10946,0,5902.15527339911,53.920658445086,NA,1113.67
"38140","73083","73034","OK",16712,0,4809.27693698652,28.7773871289284,NA,240
"38141","73085","73099","OK",29538,0,8032.80883682535,27.194829835552,NA,NA
"38142","73101","73102","OK",1103,0,518.88761350682,47.0433013152149,NA,360
"38143","73113","73114","OK",8164,0,4766.41896300955,58.3833777928657,NA,1100
"38144","73123","73132","OK",11070,0,5168.97779000747,46.6935663053972,NA,330
"38145","73124","73109","OK",7095,0,6121.03706906718,86.2725450185649,NA,NA
"38146","73125","73107","OK",11013,0,5230.20346711742,47.491178308521,NA,NA
"38147","73126","73109","OK",7095,0,6121.03706906718,86.2725450185649,NA,700
"38148","73136","73117","OK",2801,0,2606.68320295609,93.0625920369901,NA,90
"38149","73137","73107","OK",11013,0,5230.20346711742,47.491178308521,NA,60
"38150","73140","73110","OK",14143,0,8620.57533708086,60.9529473031242,NA,460
"38151","73143","73129","OK",6646,0,5430.7175596525,81.7140770335917,NA,NA
"38152","73144","73119","OK",10254,0,7783.3142026023,75.9051511859012,NA,NA
"38153","73146","73102","OK",1103,0,518.88761350682,47.0433013152149,NA,240
"38154","73147","73107","OK",11013,0,5230.20346711742,47.491178308521,NA,360
"38155","73148","73108","OK",5118,0,4396.00361649436,85.8929975868378,NA,220
"38156","73152","73117","OK",2801,0,2606.68320295609,93.0625920369901,NA,90
"38157","73153","73160","OK",23146,0,8651.18817563584,37.376601467363,NA,NA
"38158","73154","73118","OK",7079,0,2638.82668343881,37.276828414166,NA,130
"38159","73155","73115","OK",8383,0,4917.95251385668,58.6657821049347,NA,NA
"38160","73156","73120","OK",17948,0,7004.2174613782,39.0250582871529,NA,130
"38161","73157","73112","OK",15276,0,7944.03160501592,52.0033490770877,NA,30
"38162","73163","73102","OK",1103,0,518.88761350682,47.0433013152149,NA,NA
"38163","73164","73102","OK",1103,0,518.88761350682,47.0433013152149,NA,NA
"38164","73167","73109","OK",7095,0,6121.03706906718,86.2725450185649,NA,NA
"38165","73172","73162","OK",11754,0,2836.2794921184,24.1303342872078,NA,NA
"38166","73178","73112","OK",15276,0,7944.03160501592,52.0033490770877,NA,NA
"38167","73184","73114","OK",8164,0,4766.41896300955,58.3833777928657,NA,NA
"38168","73189","73159","OK",12553,0,7224.62989897402,57.5530144106908,NA,NA
"38169","73190","73104","OK",2018,0,961.243130626204,47.6334554324184,NA,NA
"38170","73194","73105","OK",2933,0,1591.86760485868,54.2743813453352,NA,30
"38171","73195","73159","OK",12553,0,7224.62989897402,57.5530144106908,NA,30
"38172","73196","73102","OK",1103,0,518.88761350682,47.0433013152149,NA,130
"38173","73301","78704","TX",26619,0,6116.42339316665,22.9776602921472,NA,120
"38174","73344","78744","TX",17126,0,6866.16009207221,40.0920243610429,NA,NA
"38175","73402","73401","OK",13870,0,7164.93486379182,51.6577856077276,NA,300
"38176","73403","73401","OK",13870,0,7164.93486379182,51.6577856077276,NA,NA
"38177","73425","73425","OK",83,0,99.4917253036676,101,NA,NA
"38178","73435","73438","OK",1262,0,759.198396163371,60.1583515184922,NA,1480
"38179","73436","73401","OK",13870,0,7164.93486379182,51.6577856077276,NA,4071.43
"38180","73488","73481","OK",333,0,247.963992295295,74.4636613499383,NA,574.99
"38181","73502","73501","OK",7635,0,4624.06926372892,60.5641029957946,NA,1370
"38182","73506","73505","OK",18718,0,10252.239632061,54.772089069671,NA,NA
"38183","73522","73521","OK",7935,0,3869.4627933488,48.7644964505204,NA,0
"38184","73523","73521","OK",7935,0,3869.4627933488,48.7644964505204,NA,2680
"38185","73534","73533","OK",10704,0,5260.81630567239,49.1481343952952,NA,NA
"38186","73536","73533","OK",10704,0,5260.81630567239,49.1481343952952,NA,NA
"38187","73551","73551","OK",14,0,13.7757773497386,98.3984096409899,NA,NA
"38188","73558","73501","OK",7635,0,4624.06926372892,60.5641029957946,NA,NA
"38189","73561","73569","OK",196,0,125.512638075396,64.037060242549,NA,110
"38190","73642","73642","OK",61,0,10.7144934942411,17.5647434331822,NA,60
"38191","73648","73644","OK",5779,0,3215.87869020009,55.64766724693,NA,NA
"38192","73668","73645","OK",445,0,275.515546994772,61.9136060662409,NA,NA
"38193","73702","73701","OK",9060,0,6192.97723967137,68.3551571707657,NA,NA
"38194","73705","73705","OK",21,0,32.1434804827234,101,NA,290
"38195","73706","73703","OK",11696,0,4239.87813986399,36.2506680904924,NA,NA
"38196","73719","73719","OK",27,0,10.7144934942411,39.6833092379301,NA,NA
"38197","73746","73746","OK",11,0,7.65320963874366,69.5746330794878,NA,95
"38198","73764","73764","OK",125,0,119.390070364401,95.5120562915209,NA,NA
"38199","73770","73763","OK",621,0,300.005817838752,48.3101155940019,NA,NA
"38200","73802","73801","OK",6293,0,2805.66665356343,44.5839290253206,NA,220
"38201","73851","73851","OK",65,0,35.2047643382208,54.1611759049552,NA,NA
"38202","73946","73946","OK",9,0,13.7757773497386,101,NA,NA
"38203","73960","73949","TX",460,0,205.642065985524,44.7047969533747,NA,890.99
"38204","74004","74003","OK",5414,0,3944.46424780848,72.8567463577481,NA,NA
"38205","74005","74003","OK",5414,0,3944.46424780848,72.8567463577481,NA,0
"38206","74013","74012","OK",23769,0,8586.90121467039,36.1264723575682,NA,1325
"38207","74018","74017","OK",10541,0,5277.65336687763,50.0678623174047,NA,NA
"38208","74031","74017","OK",10541,0,5277.65336687763,50.0678623174047,NA,2755
"38209","74043","74008","OK",10831,0,3734.76630370691,34.4821928142084,NA,NA
"38210","74067","74066","OK",12026,0,5825.62317701168,48.4419023533317,NA,720
"38211","74068","74068","OK",10,0,15.3064192774873,101,NA,3753.56
"38212","74076","74074","OK",12253,0,7362.3876724714,60.0864088180152,NA,NA
"38213","74077","74078","OK",36,0,55.1031093989544,101,NA,NA
"38214","74101","74103","OK",421,0,68.878886748693,16.3607807004021,NA,2675
"38215","74102","74103","OK",421,0,68.878886748693,16.3607807004021,NA,1770
"38216","74103","74103","OK",421,0,68.878886748693,16.3607807004021,NA,1775761.19
"38217","74117","74117","OK",11.9148936170213,0,0,0,NA,6848.5
"38218","74121","74103","OK",421,0,68.878886748693,16.3607807004021,NA,NA
"38219","74141","74129","OK",7070,0,4547.53716734148,64.3216006696108,NA,NA
"38220","74147","74145","OK",7597,0,3589.35532057078,47.2470096165694,NA,730
"38221","74148","74106","OK",7080,0,5828.68446086717,82.3260517071635,NA,NA
"38222","74149","74106","OK",7080,0,5828.68446086717,82.3260517071635,NA,NA
"38223","74150","74103","OK",421,0,68.878886748693,16.3607807004021,NA,240
"38224","74152","74114","OK",7356,0,1890.34278076968,25.6979714623394,NA,NA
"38225","74153","74135","OK",9326,0,4268.96033649121,45.7748266833714,NA,935
"38226","74155","74145","OK",7597,0,3589.35532057078,47.2470096165694,NA,NA
"38227","74156","74106","OK",7080,0,5828.68446086717,82.3260517071635,NA,NA
"38228","74157","74107","OK",8020,0,4409.7793938441,54.9847804718716,NA,NA
"38229","74158","74115","OK",8300,0,6563.39258618656,79.0770191106815,NA,50
"38230","74159","74104","OK",5253,0,3027.60973308699,57.6358220652388,NA,1355
"38231","74169","74129","OK",7070,0,4547.53716734148,64.3216006696108,NA,1110
"38232","74170","74136","OK",14079,0,8094.0345139353,57.4901236873023,NA,340
"38233","74171","74136","OK",14079,0,8094.0345139353,57.4901236873023,NA,295
"38234","74172","74103","OK",421,0,68.878886748693,16.3607807004021,NA,625
"38235","74182","74103","OK",421,0,68.878886748693,16.3607807004021,NA,NA
"38236","74186","74103","OK",421,0,68.878886748693,16.3607807004021,NA,NA
"38237","74187","74103","OK",421,0,68.878886748693,16.3607807004021,NA,NA
"38238","74192","74103","OK",421,0,68.878886748693,16.3607807004021,NA,NA
"38239","74193","74136","OK",14079,0,8094.0345139353,57.4901236873023,NA,NA
"38240","74335","74339","OK",813,0,717.871064114156,88.2990238762799,NA,NA
"38241","74345","74344","OK",6283,0,3376.5960926137,53.7417808787793,NA,310
"38242","74355","74354","OK",6649,0,4059.26239238964,61.0507202946253,NA,805
"38243","74360","74360","OK",9,0,4.5919257832462,51.0213975916244,NA,2162.25
"38244","74362","74361","OK",6550,0,3832.72738708283,58.5149219401958,NA,NA
"38245","74402","74401","OK",6437,0,4838.35913361374,75.1648148767088,NA,525
"38246","74439","74423","OK",310,0,179.085105546602,57.7693888860005,NA,NA
"38247","74440","74472","OK",250,0,151.533550847125,60.6134203388498,NA,89.04
"38248","74444","74464","OK",11412,0,7241.46696017925,63.4548454274382,NA,NA
"38249","74461","74432","OK",3945,0,2539.33495813515,64.3684400034258,NA,NA
"38250","74465","74464","OK",11412,0,7241.46696017925,63.4548454274382,NA,525
"38251","74477","74477","OK",9,0,0,0,NA,NA
"38252","74502","74501","OK",10828,0,6171.54825268289,56.996197383477,NA,1315
"38253","74529","74501","OK",10828,0,6171.54825268289,56.996197383477,NA,750
"38254","74545","74578","OK",2238,0,1550.54027280947,69.2824071854096,NA,750
"38255","74559","74578","OK",2238,0,1550.54027280947,69.2824071854096,NA,2610
"38256","74602","74601","OK",7239,0,4841.42041746924,66.8796852806913,NA,NA
"38257","74702","74701","OK",9777,0,6160.83375918865,63.0135395232551,NA,NA
"38258","74721","74726","OK",849,0,595.419709894257,70.1318857354837,NA,90
"38259","74737","74728","OK",3953,0,2585.25421596761,65.3998030854442,NA,1712.94
"38260","74752","74728","OK",3953,0,2585.25421596761,65.3998030854442,NA,568.35
"38261","74753","74753","OK",35,0,53.5724674712056,101,NA,1140
"38262","74802","74801","OK",8381,0,5597.55752977711,66.7886592265495,NA,1158.5
"38263","74818","74868","OK",4380,0,3381.18801839695,77.1960734793824,NA,60
"38264","74821","74820","OK",11852,0,5828.68446086717,49.1789104021867,NA,1330
"38265","74866","74826","OK",503,0,238.780140728802,47.4712009401197,NA,500
"38266","74947","74940","OK",855,0,658.176028931955,76.9796525066614,NA,1085
"38267","75011","75006","TX",18161,0,5709.42347090364,31.4378254000531,NA,340
"38268","75014","75039","TX",11027,0,933.95771635092,8.46973534371017,NA,130
"38269","75015","75061","TX",18502,0,10066.4647439719,54.4074410548693,NA,160
"38270","75016","75038","TX",13540,0,3355.96427129153,24.7855559179581,NA,NA
"38271","75017","75061","TX",18502,0,10066.4647439719,54.4074410548693,NA,NA
"38272","75026","75023","TX",18162,0,3791.52559160809,20.876145752715,NA,NA
"38273","75027","75028","TX",16938,0,1785.08737834656,10.5389501614509,NA,500
"38274","75029","75067","TX",27002,0,6927.56709788733,25.6557554917685,NA,459.95
"38275","75030","75088","TX",9261,0,1660.84529681364,17.9337576591474,NA,250
"38276","75033","75034","TX",19088,0,3560.17826737438,18.6513949464291,NA,116034.72
"38277","75036","75034","TX",19088,0,3560.17826737438,18.6513949464291,NA,49625.08
"38278","75045","75044","TX",15958,0,4324.19566530671,27.0973534610021,NA,420
"38279","75046","75040","TX",20033,0,8758.35271311956,43.7196261823969,NA,NA
"38280","75047","75041","TX",9799,0,5179.60953701038,52.8585522707458,NA,90
"38281","75049","75043","TX",21955,0,8498.4439908323,38.7084672777604,NA,NA
"38282","75053","75051","TX",13150,0,8771.20534224366,66.7011813098377,NA,430
"38283","75059","75061","TX",18502,0,10066.4647439719,54.4074410548693,NA,NA
"38284","75064","75061","TX",18502,0,10066.4647439719,54.4074410548693,NA,89.98
"38285","75072","75070","TX",20576,0,4836.87276036784,23.5073520624409,NA,159654.72
"38286","75083","75080","TX",18861,0,6443.45140087974,34.1628301833399,NA,NA
"38287","75085","75081","TX",13677,0,4574.10789827523,33.4437954103621,NA,NA
"38288","75086","75023","TX",18162,0,3791.52559160809,20.876145752715,NA,510
"38289","75091","75090","TX",8466,0,4965.39905160879,58.6510636854334,NA,NA
"38290","75097","75009","TX",7649,0,1552.31198421017,20.2943127756592,NA,370
